person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
30,31500,0,0.0,2,2,12250,13.85,1,0.39,0,5
24,64000,0,3.0,1,1,5500,10.75,0,0.09,0,4
33,170004,2,17.0,0,0,12000,7.51,0,0.07,0,9
33,45180,2,0.0,3,0,7000,8.0,0,0.15,0,7
21,18000,0,0.0,5,0,3000,7.9,1,0.17,0,2
32,74000,0,15.0,3,5,15000,17.15,0,0.2,0,6
37,90000,0,21.0,3,0,10000,8.94,0,0.11,0,12
25,28800,0,1.0,3,4,6000,17.04,1,0.21,1,4
29,112500,2,11.0,1,2,3000,13.35,0,0.03,0,10
23,60000,2,7.0,0,0,6000,8.9,0,0.1,0,4
27,29000,0,4.0,0,0,9750,7.51,1,0.34,0,6
23,99996,2,2.0,1,1,4800,11.49,0,0.05,0,4
25,46000,0,8.0,5,2,18250,14.26,1,0.4,0,3
27,62900,0,9.0,2,3,7450,15.99,1,0.1,0,10
24,40000,0,0.0,5,0,10800,6.92,0,0.27,0,4
26,30000,0,1.0,5,2,3000,13.49,0,0.1,0,4
26,85757,0,0.0,2,1,7800,11.83,0,0.09,0,3
34,30000,2,6.0,2,1,4650,10.99,0,0.15,0,8
42,101000,2,6.0,5,5,25000,16.15,1,0.25,1,14
29,62400,0,3.0,4,0,8000,6.62,0,0.13,0,9
26,80004,2,0.0,4,0,6000,8.0,0,0.07,0,4
29,103000,0,0.0,0,3,7500,16.77,1,0.07,1,7
28,34000,2,12.0,4,0,3700,6.91,1,0.11,0,8
26,83300,0,2.0,2,3,16500,16.77,1,0.17,0,4
25,36400,2,4.0,3,2,11000,12.29,0,0.3,0,3
25,51500,3,1.0,2,3,13000,16.07,1,0.25,0,2
23,58650,2,7.0,2,0,5000,8.59,1,0.07,0,4
22,60000,2,4.0,0,2,3000,13.16,0,0.05,0,2
28,64775,0,9.0,0,2,6400,12.87,1,0.1,1,10
29,111740,2,4.0,0,2,5000,14.27,0,0.04,1,6
41,103000,2,2.0,5,3,20000,14.61,1,0.19,1,16
27,55000,0,3.0,4,1,10000,10.25,0,0.18,0,5
24,69996,0,5.0,3,0,7500,7.49,0,0.11,0,2
45,75000,2,2.0,1,1,15000,10.99,0,0.2,0,12
27,36000,2,9.0,5,4,15200,16.35,1,0.42,1,6
25,19200,0,5.0,4,1,4000,10.99,1,0.21,0,3
24,72996,0,2.0,0,1,5500,11.49,0,0.08,0,3
29,8472,0,2.0,0,0,3000,7.49,1,0.35,0,7
33,67000,0,8.0,4,2,18000,13.11,1,0.27,1,7
21,44000,2,5.0,3,3,7500,12.92,1,0.17,0,4
26,25000,2,1.0,3,2,12000,12.09,1,0.48,0,2
26,45928,0,5.0,4,0,6000,7.9,1,0.13,0,4
22,94000,2,6.0,0,2,35000,15.23,0,0.37,1,4
37,50000,0,5.0,4,1,8000,10.99,0,0.16,0,16
29,21424,2,1.0,1,0,7750,7.51,1,0.36,0,10
26,201450,2,2.0,2,4,8000,16.95,1,0.03,0,4
23,18000,0,0.0,4,0,3200,10.99,1,0.18,0,4
31,50000,0,13.0,5,3,8000,14.09,1,0.16,1,8
25,39000,0,0.0,4,4,4000,17.74,1,0.1,0,2
29,51000,1,6.0,2,0,19750,7.49,0,0.39,0,8
29,37000,1,2.0,1,0,2800,7.66,0,0.08,0,5
31,77000,2,4.0,4,2,10000,14.65,0,0.13,0,6
21,72100,0,6.0,0,0,12000,5.79,0,0.17,0,2
21,22200,0,2.0,0,3,2500,16.29,1,0.11,0,4
24,102000,0,8.0,1,2,18000,12.53,0,0.18,1,3
21,29004,0,5.0,2,2,11000,14.22,1,0.38,0,2
44,61000,0,2.0,5,3,11000,16.02,1,0.18,1,15
28,44000,0,0.0,4,2,5000,12.99,1,0.11,1,5
28,54000,2,9.0,1,0,10000,8.59,0,0.19,0,8
38,118000,2,12.0,5,1,11400,10.59,0,0.1,0,12
26,120000,2,7.0,4,5,25000,15.76,0,0.21,0,4
24,83000,2,2.0,5,3,28000,16.49,1,0.34,1,3
32,110000,1,16.0,1,1,9000,11.48,0,0.08,0,10
28,65025,0,4.0,2,4,11000,16.35,1,0.14,1,8
37,78000,2,5.0,5,1,12000,9.83,0,0.15,0,11
23,29472,0,3.0,5,2,11000,13.49,1,0.37,0,4
24,22000,1,1.0,1,3,3000,16.0,0,0.14,0,2
29,34000,2,0.0,3,2,3000,13.61,0,0.09,0,9
26,105400,2,6.0,2,3,24000,14.61,1,0.19,0,3
24,43500,0,6.0,2,3,10000,13.62,1,0.23,1,3
24,50000,0,8.0,2,4,15850,16.35,1,0.32,1,3
27,56500,0,2.0,4,3,14000,13.87,1,0.25,0,8
29,18000,0,3.0,2,1,1700,11.12,0,0.09,0,10
32,70000,0,2.0,5,1,3000,11.11,1,0.04,0,6
22,32000,0,5.0,2,0,4500,9.63,1,0.14,0,2
23,60000,0,0.0,1,2,9600,14.65,0,0.16,1,2
26,16000,0,1.0,3,3,2450,10.99,1,0.15,1,2
22,93000,0,6.0,4,0,6000,8.94,1,0.06,0,4
33,84000,2,9.0,1,3,20000,14.61,0,0.24,1,5
24,40000,2,1.0,2,1,7500,12.42,0,0.19,0,4
35,34000,0,0.0,5,4,5000,15.45,1,0.15,1,6
24,65000,2,5.0,2,1,2000,9.62,0,0.03,0,3
22,54800,1,7.0,1,0,8000,10.99,0,0.15,0,2
30,88800,2,14.0,1,0,7000,6.62,0,0.08,0,6
29,32000,0,3.0,2,2,11500,14.22,1,0.36,0,7
31,106000,2,5.0,5,0,15000,7.88,0,0.14,0,7
22,68000,2,6.0,2,0,13000,7.88,0,0.19,0,2
27,66300,0,1.0,2,3,9600,10.99,1,0.12,0,7
23,27000,2,0.0,4,3,1000,15.99,1,0.04,1,3
23,56000,0,3.0,1,3,5875,14.54,0,0.1,0,2
25,32000,0,1.0,2,3,6000,12.92,1,0.19,0,2
34,30000,0,5.0,2,0,4200,5.79,0,0.14,0,8
24,24000,0,6.0,5,1,10000,10.99,1,0.42,0,4
26,108000,0,2.0,0,3,25000,15.05,1,0.23,0,3
32,51400,0,1.0,4,0,8000,7.51,0,0.16,0,10
24,36816,0,0.0,0,1,8000,10.65,1,0.22,0,4
27,290000,2,0.0,2,1,7875,9.99,0,0.03,0,6
22,60000,0,3.0,1,0,7000,6.91,0,0.12,0,2
33,93000,2,0.0,5,0,13000,7.51,0,0.14,0,6
23,27500,2,7.0,1,1,6300,10.99,0,0.23,0,3
26,84000,0,7.0,5,3,15000,16.0,1,0.18,1,2
24,75000,0,0.0,1,0,12000,6.62,0,0.16,0,3
24,80000,2,8.0,0,2,12000,13.48,0,0.15,1,4
29,30000,0,4.0,0,4,10200,17.99,1,0.34,0,5
25,25000,0,5.0,4,1,3450,11.99,1,0.14,0,4
24,62500,0,5.0,1,0,11500,5.79,0,0.18,0,3
22,60350,0,1.0,2,3,25000,15.95,1,0.35,0,4
22,21040,0,4.0,1,1,8450,11.71,1,0.4,0,4
34,64000,0,5.0,1,1,15000,10.25,0,0.23,0,8
25,110000,3,8.0,3,0,8000,9.32,0,0.07,0,3
23,36000,0,0.0,1,0,2425,8.49,0,0.07,0,4
25,26000,0,5.0,2,1,12000,11.99,1,0.46,0,3
52,25000,0,23.0,2,3,5000,12.61,1,0.2,1,22
27,48500,0,1.0,3,1,17500,12.42,1,0.36,0,9
24,30000,0,6.0,5,0,6000,7.51,0,0.2,0,3
27,36000,2,7.0,0,1,6000,10.25,0,0.17,0,10
24,100000,0,4.0,2,0,15000,7.49,0,0.15,0,2
23,30000,0,1.0,2,0,8400,10.99,1,0.28,0,2
22,12000,0,1.0,1,3,3500,15.65,1,0.29,1,2
21,18000,0,2.0,0,1,4500,10.38,1,0.25,0,2
22,44582,0,6.0,4,0,4000,5.99,1,0.09,0,4
41,72000,1,1.0,4,2,10000,13.49,0,0.14,0,11
38,47000,0,4.0,5,0,16500,7.9,1,0.35,0,16
24,35004,0,3.0,0,1,18250,11.49,1,0.52,0,4
23,124000,0,2.0,0,2,10000,14.27,0,0.08,0,3
25,60000,0,5.0,1,0,21450,7.29,1,0.36,0,4
28,35000,0,0.0,0,1,3000,11.11,1,0.09,0,8
22,70000,0,2.0,5,1,18750,10.38,0,0.27,0,2
26,50000,0,2.0,3,0,7000,9.63,0,0.14,0,2
22,30000,0,2.0,3,1,3600,10.99,0,0.12,0,4
22,81996,2,6.0,0,1,10000,11.46,1,0.12,0,3
35,30000,0,0.0,5,6,8000,20.52,1,0.27,0,7
39,49993,2,10.0,5,3,12600,16.89,1,0.25,0,15
28,79000,2,4.0,3,3,2000,16.0,0,0.03,1,10
32,4200,0,4.0,0,2,1200,12.73,1,0.29,0,9
22,23400,0,2.0,2,0,8000,8.59,1,0.34,0,2
23,75000,0,0.0,3,0,2200,7.9,0,0.03,0,4
23,54096,0,2.0,0,1,4900,10.99,0,0.09,0,2
30,41998,0,0.0,4,4,5000,16.0,1,0.12,0,6
27,42996,0,11.0,2,2,7500,11.91,1,0.17,0,7
22,12996,0,2.0,2,0,3500,8.59,1,0.27,0,4
22,28800,2,0.0,3,1,11500,10.99,0,0.4,0,3
22,30400,0,2.0,3,3,10000,12.8,1,0.33,0,2
23,33000,0,0.0,1,0,6500,7.51,0,0.2,0,2
34,100000,2,8.0,4,0,15000,6.17,0,0.15,0,10
40,41760,2,4.0,2,0,18000,5.79,0,0.43,0,14
30,54000,0,2.0,5,3,16200,15.57,1,0.3,0,10
21,18000,0,2.0,5,2,5800,14.72,1,0.32,1,4
27,51600,2,2.0,3,3,13650,16.29,1,0.26,0,9
35,80000,0,5.0,5,0,4800,7.49,0,0.06,0,9
24,48800,2,7.0,5,0,9000,7.49,0,0.18,0,2
24,36000,2,8.0,3,0,3250,6.39,0,0.09,0,2
45,125000,2,0.0,4,0,12000,6.03,0,0.1,0,14
24,12600,0,2.0,3,2,2500,13.11,1,0.2,1,2
25,30000,0,9.0,5,3,9000,17.58,1,0.3,1,4
23,33000,0,1.0,1,2,8950,13.22,1,0.27,1,3
28,92000,2,12.0,3,5,24500,18.3,0,0.27,0,7
24,39000,2,2.0,4,2,16000,14.22,1,0.41,0,4
26,118000,2,4.0,5,0,25000,7.9,0,0.21,0,2
23,85000,2,7.0,3,1,25000,10.36,0,0.29,0,4
24,38000,0,2.0,0,2,12000,13.23,1,0.32,1,3
33,80000,0,0.0,2,1,25000,11.86,1,0.31,0,8
32,106300,2,13.0,0,0,20000,10.99,0,0.19,0,5
28,240000,0,2.0,2,1,6000,11.46,0,0.03,0,6
23,38000,0,3.0,2,2,4000,14.26,0,0.11,0,4
27,36000,1,4.0,2,2,1050,14.72,0,0.03,1,5
22,31500,0,5.0,1,1,13200,11.71,1,0.42,0,4
28,35376,2,4.0,0,0,1500,8.49,0,0.04,0,10
33,126000,2,17.0,4,0,9500,5.42,0,0.08,0,7
29,54000,2,2.0,1,2,2500,13.49,0,0.05,1,9
23,30000,2,6.0,4,0,6725,6.99,1,0.22,0,3
28,48000,0,1.0,3,1,2650,11.26,0,0.06,0,6
27,14000,0,5.0,4,1,4750,10.0,1,0.34,0,9
27,90000,0,0.0,2,1,8000,10.99,0,0.09,0,10
22,57500,0,1.0,3,1,9100,11.49,0,0.16,0,3
24,60000,2,7.0,0,0,10000,9.63,0,0.17,0,2
28,50000,0,4.0,5,3,15000,14.91,1,0.3,0,7
22,30000,0,6.0,5,1,10000,10.37,1,0.33,0,4
24,42000,0,8.0,2,3,8000,16.29,1,0.19,0,4
26,85500,0,0.0,1,0,10000,10.99,0,0.12,0,2
22,73000,0,1.0,3,2,1800,11.41,0,0.02,0,3
26,33996,0,2.0,0,1,10800,11.12,1,0.32,0,3
26,40000,2,3.0,2,0,2200,8.49,0,0.06,0,3
22,48000,0,5.0,2,1,15000,11.89,1,0.31,0,4
24,30500,0,2.0,1,5,6800,21.74,1,0.22,1,3
33,55000,2,7.0,4,1,3500,10.65,0,0.06,0,5
24,58000,2,8.0,5,0,15700,7.9,0,0.27,0,3
25,120000,2,5.0,4,0,21000,7.9,0,0.17,0,2
25,29000,0,0.0,2,2,6000,13.49,1,0.21,0,3
26,22296,1,4.0,0,0,5400,5.42,0,0.24,0,3
25,59000,2,4.0,0,3,3000,16.29,1,0.05,1,3
24,30000,0,0.0,0,1,12000,11.48,1,0.4,0,3
33,43000,0,6.0,1,1,8000,10.0,0,0.19,0,8
46,60000,0,9.0,3,3,15000,16.32,0,0.25,0,13
23,30000,2,4.0,3,3,9500,15.31,1,0.32,0,2
24,31000,0,8.0,3,2,13500,13.43,1,0.44,1,4
25,113000,0,8.0,5,1,14400,11.71,1,0.13,0,4
25,125000,2,1.0,2,2,30000,14.27,0,0.24,0,4
28,26004,0,0.0,0,2,2500,13.99,0,0.1,1,8
25,75000,1,9.0,1,1,5600,10.62,0,0.07,0,2
25,125000,2,9.0,1,1,12000,9.91,0,0.1,0,3
41,42600,0,0.0,3,3,10000,15.62,1,0.23,1,12
22,54000,2,0.0,4,0,16000,7.51,1,0.3,0,2
35,54000,0,0.0,0,3,20500,14.61,1,0.38,1,5
35,24996,0,0.0,3,0,5000,8.49,0,0.2,0,6
32,19200,0,0.0,3,1,5000,9.99,1,0.26,0,6
32,49268,0,11.0,3,0,12000,5.79,0,0.24,0,6
21,68004,2,5.0,1,1,16000,11.26,0,0.24,0,3
25,45996,0,2.0,3,6,5000,10.99,1,0.11,1,2
25,78000,2,9.0,5,3,8000,16.0,1,0.1,0,4
33,45000,0,4.0,1,0,12000,7.88,0,0.27,0,5
23,60000,0,7.0,2,0,20000,7.9,1,0.33,0,2
27,130000,2,3.0,3,1,24000,10.99,0,0.18,0,10
26,12000,1,2.0,4,0,6100,7.51,1,0.51,0,4
24,49200,0,2.0,2,3,6400,10.99,1,0.13,0,3
24,54000,1,8.0,1,2,1200,13.11,0,0.02,1,3
23,33600,0,3.0,3,2,5000,13.49,0,0.15,1,4
27,42000,0,6.0,5,2,3000,10.99,0,0.07,1,7
27,73000,2,0.0,4,1,10500,11.83,1,0.14,0,6
23,52000,0,3.0,1,1,4800,9.88,0,0.09,0,2
22,44568,0,3.0,0,1,3200,10.99,0,0.07,0,4
25,57300,0,2.0,4,2,10400,11.66,0,0.18,1,4
26,34000,0,3.0,0,3,5500,16.89,0,0.16,1,2
22,45000,0,4.0,3,3,1800,16.49,0,0.04,0,4
22,48000,0,7.0,1,0,5000,6.99,0,0.1,0,2
32,204000,1,16.0,1,1,25000,11.12,0,0.12,0,5
25,75600,2,2.0,5,0,14500,9.63,0,0.19,0,3
31,138000,0,0.0,3,3,25000,13.24,1,0.18,0,7
34,72000,0,2.0,3,1,20000,11.89,0,0.28,0,10
26,37000,2,4.0,3,0,10400,8.94,0,0.28,0,3
23,60000,2,3.0,0,0,13000,7.88,0,0.22,0,4
32,230000,0,0.0,4,0,15000,5.99,0,0.07,0,5
23,86000,2,2.0,0,0,15000,6.03,0,0.17,0,2
30,10200,1,4.0,4,1,5500,10.36,1,0.54,0,8
31,51000,0,5.0,0,1,9000,10.99,0,0.18,0,7
26,116000,2,5.0,3,2,5000,10.99,1,0.04,1,3
26,48996,0,8.0,5,3,2500,14.59,1,0.05,0,2
38,36156,2,1.0,4,1,8500,12.21,0,0.24,0,16
25,12732,0,4.0,4,2,1550,15.27,1,0.12,0,2
28,54400,2,12.0,2,2,18000,12.99,1,0.28,1,8
30,172000,2,13.0,3,1,20000,10.99,0,0.12,0,8
26,75000,0,5.0,2,0,20000,6.91,0,0.27,0,4
28,20000,0,2.0,2,1,8500,8.88,1,0.42,0,10
37,28500,2,6.0,1,0,1800,6.76,0,0.06,0,12
24,110000,1,0.0,4,2,10000,13.35,0,0.09,1,2
24,70000,0,1.0,1,1,10000,9.88,0,0.14,0,2
31,65000,0,2.0,2,0,8000,6.99,0,0.12,0,9
45,73000,0,0.0,1,2,5600,15.27,1,0.08,0,11
30,43992,0,2.0,0,3,15000,13.24,1,0.34,0,7
23,65000,0,8.0,0,0,6200,10.99,0,0.1,0,2
33,59450,2,1.0,1,1,3000,10.38,0,0.05,0,6
21,24000,0,1.0,1,0,1500,10.99,0,0.06,0,3
23,58800,0,7.0,0,1,3000,10.36,1,0.05,0,4
37,45000,1,5.0,3,0,10800,6.03,0,0.24,0,14
25,119000,0,4.0,1,0,16000,10.99,0,0.13,0,2
27,123996,2,11.0,2,0,6500,8.0,0,0.05,0,6
21,36000,0,1.0,3,3,4500,17.27,1,0.13,0,2
31,24000,2,3.0,3,0,3000,7.49,0,0.13,0,10
26,14000,0,2.0,3,1,4000,10.99,1,0.29,0,3
25,60000,0,3.0,3,2,3000,13.47,1,0.05,1,3
23,42000,2,5.0,1,3,2000,15.2,1,0.05,1,2
24,61100,2,4.0,5,3,25000,17.49,1,0.41,0,3
56,70000,2,17.0,0,0,2500,5.99,0,0.04,0,23
22,48000,0,6.0,1,2,15000,15.96,1,0.31,0,3
38,65000,2,5.0,1,1,15000,10.36,0,0.23,0,17
29,33996,0,13.0,1,3,6000,14.09,0,0.18,0,7
25,116000,2,9.0,3,1,19950,9.96,0,0.17,0,4
32,54000,0,2.0,4,4,6000,15.95,1,0.11,0,7
26,85000,2,1.0,0,0,7200,8.9,0,0.08,0,4
37,44000,0,0.0,3,4,6000,17.04,1,0.14,1,17
30,69000,2,3.0,4,2,8500,10.99,1,0.12,0,5
21,30000,0,0.0,2,1,1000,10.99,0,0.03,0,2
32,34000,2,5.0,0,0,4000,7.49,0,0.12,0,6
42,101000,2,6.0,5,5,25000,16.15,1,0.25,1,14
25,19200,0,3.0,2,0,6000,7.14,1,0.31,0,3
21,40800,0,1.0,0,0,10400,9.32,0,0.25,0,3
31,44000,0,4.0,5,3,12000,17.27,1,0.27,0,7
21,30297,2,5.0,4,2,7550,13.22,1,0.25,1,4
24,56000,2,5.0,2,0,17400,5.99,0,0.31,0,2
45,54000,0,1.0,5,1,19425,11.99,1,0.36,0,17
31,101000,2,6.0,0,0,12000,9.63,0,0.12,0,7
22,30000,2,2.0,1,1,13250,10.99,0,0.44,0,3
23,54000,0,7.0,0,3,10000,14.11,1,0.19,0,2
26,37000,0,0.0,0,1,14000,9.88,1,0.38,0,4
23,60000,0,2.0,1,0,12000,10.99,0,0.2,0,3
38,22000,0,2.0,3,2,4000,12.68,0,0.18,1,12
39,116000,0,1.0,3,2,8000,15.27,1,0.07,0,11
34,90000,0,0.0,1,1,13200,10.74,0,0.15,0,5
26,75000,0,4.0,1,1,14000,11.11,0,0.19,0,4
22,15000,0,3.0,1,3,6000,14.59,1,0.4,0,4
24,60000,0,0.0,0,1,12000,12.21,0,0.2,0,2
22,38004,0,5.0,1,1,12000,10.75,1,0.32,0,3
25,80000,2,4.0,2,2,25000,13.49,0,0.31,0,2
22,52000,0,1.0,4,3,7500,10.99,1,0.14,1,4
25,73000,0,9.0,0,1,13600,11.99,0,0.19,0,2
26,74004,0,10.0,5,3,25000,10.99,1,0.34,1,4
23,56000,0,6.0,1,0,6000,7.49,0,0.11,0,4
22,31000,0,5.0,0,1,5550,11.36,1,0.18,0,3
23,55000,0,3.0,3,1,5400,11.99,0,0.1,0,2
37,70000,2,7.0,2,1,25000,9.76,0,0.36,0,12
40,22800,0,0.0,2,0,1500,7.29,0,0.07,0,16
25,78000,2,9.0,5,3,8000,16.0,1,0.1,0,2
22,57400,2,0.0,1,0,10500,7.75,0,0.18,0,3
26,50000,2,10.0,0,0,10000,7.51,0,0.2,0,3
29,41004,0,6.0,0,1,12000,10.0,0,0.29,0,7
23,28800,0,5.0,0,1,2800,10.38,0,0.1,0,2
23,70000,0,7.0,5,2,22500,14.27,1,0.32,0,2
30,10800,1,4.0,1,1,2400,9.99,1,0.22,0,7
37,200000,2,3.0,1,3,10000,13.8,0,0.05,0,16
33,90000,2,5.0,3,0,4200,8.94,0,0.05,0,5
31,25000,2,4.0,5,0,3000,8.9,0,0.12,0,8
29,74000,2,8.0,1,1,25000,11.49,0,0.34,0,6
23,90000,2,1.0,1,0,13675,7.49,0,0.15,0,4
25,90000,0,3.0,0,2,7000,13.16,0,0.08,0,2
42,35000,1,12.0,0,0,2000,7.37,0,0.06,0,14
24,80000,0,5.0,2,1,12000,12.69,0,0.15,0,2
28,29000,2,6.0,5,2,5600,10.99,1,0.19,0,5
22,48888,0,1.0,0,2,18400,13.16,1,0.38,0,2
28,67000,0,3.0,4,1,12000,10.99,0,0.18,0,5
24,75000,0,7.0,4,2,24000,10.99,1,0.32,0,3
33,78000,0,7.0,4,2,10000,13.06,1,0.13,1,9
23,48000,2,7.0,5,3,16800,14.59,1,0.35,0,2
22,14400,0,2.0,0,4,2500,10.99,1,0.17,0,2
25,100000,0,9.0,0,1,7750,9.99,1,0.08,0,4
31,121000,2,2.0,3,3,12000,16.29,1,0.1,1,6
29,120000,2,13.0,4,0,7000,8.94,0,0.06,0,10
34,42000,2,7.0,2,1,7500,11.11,0,0.18,0,7
32,98000,2,16.0,5,1,15000,10.95,1,0.15,0,5
25,75000,0,9.0,0,0,10000,7.49,0,0.13,0,3
36,37008,0,8.0,3,2,6000,14.79,0,0.16,1,14
28,50343,1,11.0,4,0,22000,7.49,0,0.44,0,5
26,88900,2,9.0,2,2,19200,14.65,0,0.22,0,4
26,24000,0,1.0,4,1,3625,11.11,1,0.15,0,4
46,81000,2,1.0,1,1,7000,9.45,1,0.09,0,14
22,29654,0,3.0,1,2,7000,14.22,1,0.24,0,3
32,119000,2,10.0,2,2,9000,13.47,0,0.08,0,7
23,33000,0,0.0,0,1,7800,10.95,1,0.24,0,2
31,40000,2,5.0,4,1,11000,9.99,0,0.28,0,8
22,21600,0,1.0,5,3,2000,16.89,1,0.09,0,2
23,70000,0,7.0,5,2,22500,14.27,1,0.32,0,2
41,110000,2,7.0,3,1,30000,9.91,0,0.27,0,17
27,52000,2,2.0,4,1,7000,11.89,0,0.13,0,8
22,38004,0,0.0,2,1,4100,11.49,0,0.11,0,4
41,78000,0,3.0,4,1,6000,9.63,0,0.08,0,11
33,92000,2,8.0,1,2,20000,13.06,0,0.22,0,10
27,56000,2,2.0,4,0,10000,6.91,1,0.18,0,8
28,30000,0,13.0,2,1,14800,11.14,1,0.49,0,7
27,258000,0,11.0,1,4,35000,18.64,1,0.14,1,7
27,45468,0,2.0,3,2,4000,13.99,0,0.09,1,5
25,150000,2,9.0,2,1,25000,10.37,0,0.17,0,2
30,54000,2,4.0,5,3,12000,15.58,1,0.22,0,5
26,125000,0,0.0,1,0,15500,7.88,0,0.12,0,2
24,88128,2,0.0,1,1,1950,9.99,1,0.02,0,2
25,40000,0,6.0,1,1,10400,9.91,0,0.26,0,4
25,62900,2,9.0,2,3,8825,15.7,1,0.12,1,3
24,73000,2,9.0,1,4,25000,16.32,1,0.34,0,2
22,45000,0,6.0,2,1,11000,9.88,0,0.24,0,2
22,40000,2,6.0,5,0,4750,10.99,0,0.12,0,3
26,46000,2,8.0,4,1,7000,9.99,1,0.15,0,3
31,57000,0,15.0,1,1,6000,10.99,1,0.11,0,8
45,64000,2,3.0,2,0,6000,7.29,0,0.09,0,14
23,24000,0,4.0,1,2,12250,13.16,1,0.51,0,3
34,96900,0,1.0,5,0,4800,5.42,0,0.05,0,10
33,24000,0,6.0,2,0,10000,8.9,1,0.42,0,10
24,97000,2,3.0,5,2,6400,15.96,0,0.07,1,2
21,21700,0,2.0,4,3,5500,14.91,1,0.25,0,2
23,42000,0,5.0,3,1,6000,9.99,0,0.14,0,4
26,58900,2,8.0,0,0,6400,8.63,0,0.11,0,3
23,28600,0,7.0,1,0,1000,7.9,0,0.03,0,3
23,59004,0,5.0,5,1,20000,10.83,1,0.34,0,2
23,24216,0,1.0,1,3,3600,16.49,1,0.15,0,3
25,31920,2,8.0,2,2,4500,10.99,0,0.14,1,2
24,60000,0,2.0,3,0,7200,8.49,0,0.12,0,2
31,78000,0,15.0,1,2,10000,14.27,1,0.13,0,10
23,51000,2,6.0,5,3,17500,14.09,1,0.34,1,2
23,49000,2,7.0,3,2,4000,13.99,0,0.08,0,4
23,60000,0,2.0,3,1,23000,12.18,1,0.38,0,4
27,29160,2,2.0,3,0,8000,7.51,0,0.27,0,7
28,120000,0,4.0,1,2,20000,14.26,0,0.17,0,7
22,60000,2,7.0,1,3,10000,10.99,0,0.17,0,3
37,47000,2,4.0,0,0,7000,10.99,0,0.15,0,11
29,160800,0,3.0,3,1,4800,10.99,0,0.03,0,5
32,54000,2,4.0,2,2,12000,15.27,0,0.22,0,6
40,540600,2,8.0,2,3,35000,15.99,1,0.06,1,11
34,66996,0,4.0,5,3,13000,15.2,1,0.19,1,9
24,23700,0,8.0,3,0,10000,9.32,1,0.42,0,4
24,62000,0,3.0,3,1,8000,11.14,0,0.13,0,4
24,45000,0,0.0,2,2,11200,12.04,0,0.25,1,3
24,50000,0,2.0,4,1,7500,10.01,0,0.15,0,3
22,24000,0,6.0,2,1,6000,10.65,0,0.25,0,4
30,41000,0,0.0,0,0,7200,7.49,0,0.18,0,5
28,168000,1,12.0,2,0,6800,10.99,0,0.04,0,7
23,57188,2,7.0,3,0,17450,6.62,0,0.31,0,3
21,61000,0,3.0,1,1,7500,10.39,0,0.12,0,2
25,32000,0,7.0,5,0,11000,7.66,1,0.34,0,3
25,85000,2,4.0,3,2,20000,13.92,0,0.24,0,3
26,148000,0,1.0,1,5,24000,18.3,1,0.16,0,2
25,35000,0,9.0,3,1,4800,11.14,0,0.14,0,2
30,41000,2,14.0,4,1,18000,9.01,0,0.44,0,7
27,110000,2,0.0,1,0,16000,7.9,0,0.15,0,7
24,60000,2,3.0,3,0,20000,7.88,0,0.33,0,2
35,122000,2,3.0,3,3,25000,15.2,1,0.2,0,10
28,54000,0,2.0,1,3,10000,16.49,1,0.19,1,7
22,42000,0,6.0,2,3,25000,14.59,1,0.6,1,2
23,52000,2,7.0,1,0,8400,8.9,0,0.16,0,2
27,55000,2,5.0,0,0,5000,6.62,0,0.09,0,6
39,18300,0,0.0,5,3,1200,14.74,1,0.07,1,11
23,15600,0,0.0,3,3,1200,14.91,1,0.08,0,4
25,80000,2,5.0,0,0,18200,7.9,0,0.23,0,2
23,65000,0,0.0,2,1,20000,10.65,1,0.31,0,3
24,133000,2,8.0,4,1,3000,11.99,0,0.02,0,4
23,95000,2,8.0,2,2,7200,14.79,0,0.08,1,4
27,51000,2,1.0,4,0,10000,6.99,1,0.2,0,5
22,84600,2,4.0,0,0,6000,10.99,0,0.07,0,4
28,35000,1,5.0,1,0,10000,7.51,0,0.29,0,7
28,40000,0,2.0,3,0,4200,7.51,0,0.1,0,5
33,70000,0,0.0,1,0,11200,8.94,0,0.16,0,6
28,100000,2,2.0,0,0,13500,9.38,0,0.14,0,9
26,103000,2,0.0,0,2,14000,13.57,1,0.14,0,4
26,45000,0,5.0,2,1,2000,11.49,0,0.04,0,3
22,52000,0,6.0,1,2,18000,10.99,1,0.35,0,4
36,61000,2,2.0,3,1,10000,10.25,0,0.16,0,14
26,56045,0,1.0,2,3,24250,14.96,1,0.37,0,2
23,45000,0,2.0,3,0,6575,8.0,0,0.15,0,3
24,32000,2,4.0,3,1,3000,10.75,0,0.09,0,4
25,54000,0,3.0,4,4,25000,16.82,1,0.46,0,4
31,112000,0,1.0,3,0,18500,7.51,0,0.17,0,7
27,98004,0,8.0,4,0,10000,6.54,0,0.1,0,10
27,44000,0,2.0,2,0,7000,7.14,0,0.16,0,7
27,120000,2,4.0,0,2,6000,13.79,0,0.05,0,10
29,16800,0,4.0,4,0,5000,6.92,1,0.3,0,10
23,54586,0,5.0,1,1,19000,11.14,1,0.35,0,4
30,95000,2,14.0,0,1,25000,11.12,0,0.26,0,6
24,25344,2,5.0,2,3,4000,16.49,1,0.16,0,3
